11.3571 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
14.8895 	EXP 	grating_S1_T5: phase = 0.0
14.9058 	EXP 	grating_S1_T5: phase = 0.0
14.9229 	EXP 	grating_S1_T5: phase = 0.0
14.9408 	EXP 	grating_S1_T5: phase = 0.0
14.9563 	EXP 	grating_S1_T5: phase = 0.0
14.9729 	EXP 	grating_S1_T5: phase = 0.0
14.9904 	EXP 	grating_S1_T5: phase = 0.0
15.0064 	EXP 	grating_S1_T5: phase = 0.0
15.0234 	EXP 	grating_S1_T5: phase = 0.0
15.0408 	EXP 	grating_S1_T5: phase = 0.0
15.0568 	EXP 	grating_S1_T5: phase = 0.0
15.0755 	EXP 	grating_S1_T5: phase = 0.0
15.0869 	EXP 	grating_S1_T5: phase = 0.0
15.1071 	EXP 	grating_S1_T5: phase = 0.0
15.1216 	EXP 	grating_S1_T5: phase = 0.0
15.1405 	EXP 	grating_S1_T5: phase = 0.0
15.1561 	EXP 	grating_S1_T5: phase = 0.5
15.1740 	EXP 	grating_S1_T5: phase = 0.5
15.1888 	EXP 	grating_S1_T5: phase = 0.5
15.2070 	EXP 	grating_S1_T5: phase = 0.5
15.2235 	EXP 	grating_S1_T5: phase = 0.5
15.2404 	EXP 	grating_S1_T5: phase = 0.5
15.2572 	EXP 	grating_S1_T5: phase = 0.5
15.2737 	EXP 	grating_S1_T5: phase = 0.5
15.2914 	EXP 	grating_S1_T5: phase = 0.5
15.3050 	EXP 	grating_S1_T5: phase = 0.5
15.3246 	EXP 	grating_S1_T5: phase = 0.5
15.3383 	EXP 	grating_S1_T5: phase = 0.5
15.3576 	EXP 	grating_S1_T5: phase = 0.5
15.3760 	EXP 	grating_S1_T5: phase = 0.5
15.3921 	EXP 	grating_S1_T5: phase = 0.5
15.4118 	EXP 	grating_S1_T5: phase = 0.5
15.4271 	EXP 	grating_S1_T5: phase = 0.5
15.4429 	EXP 	grating_S1_T5: phase = 0.5
15.4614 	EXP 	grating_S1_T5: phase = 0.5
15.4764 	EXP 	grating_S1_T5: phase = 0.5
15.4936 	EXP 	grating_S1_T5: phase = 0.5
15.5103 	EXP 	grating_S1_T5: phase = 0.5
15.5267 	EXP 	grating_S1_T5: phase = 0.5
15.5434 	EXP 	grating_S1_T5: phase = 0.5
15.5607 	EXP 	grating_S1_T5: phase = 0.5
15.5767 	EXP 	grating_S1_T5: phase = 0.5
15.5937 	EXP 	grating_S1_T5: phase = 0.5
15.6106 	EXP 	grating_S1_T5: phase = 0.5
15.6273 	EXP 	grating_S1_T5: phase = 0.5
15.6435 	EXP 	grating_S1_T5: phase = 0.5
15.6606 	EXP 	grating_S1_T5: phase = 0.0
15.6774 	EXP 	grating_S1_T5: phase = 0.0
15.6937 	EXP 	grating_S1_T5: phase = 0.0
15.7105 	EXP 	grating_S1_T5: phase = 0.0
15.7294 	EXP 	grating_S1_T5: phase = 0.0
15.7487 	EXP 	grating_S1_T5: phase = 0.0
15.7775 	EXP 	grating_S1_T5: phase = 0.0
15.7915 	EXP 	grating_S1_T5: phase = 0.0
15.8087 	EXP 	grating_S1_T5: phase = 0.0
15.8216 	EXP 	grating_S1_T5: phase = 0.0
15.8380 	EXP 	grating_S1_T5: phase = 0.0
15.8549 	EXP 	grating_S1_T5: phase = 0.0
15.8718 	EXP 	grating_S1_T5: phase = 0.0
15.8871 	EXP 	grating_S1_T5: phase = 0.0
15.9048 	EXP 	grating_S1_T5: phase = 0.0
15.9217 	EXP 	grating_S1_T5: phase = 0.0
15.9379 	EXP 	grating_S1_T5: phase = 0.0
15.9539 	EXP 	grating_S1_T5: phase = 0.0
15.9703 	EXP 	grating_S1_T5: phase = 0.0
15.9875 	EXP 	grating_S1_T5: phase = 0.0
16.0046 	EXP 	grating_S1_T5: phase = 0.0
16.0211 	EXP 	grating_S1_T5: phase = 0.0
16.0379 	EXP 	grating_S1_T5: phase = 0.0
16.0548 	EXP 	grating_S1_T5: phase = 0.0
16.0725 	EXP 	grating_S1_T5: phase = 0.0
16.0887 	EXP 	grating_S1_T5: phase = 0.0
16.1042 	EXP 	grating_S1_T5: phase = 0.0
16.1211 	EXP 	grating_S1_T5: phase = 0.0
16.1381 	EXP 	grating_S1_T5: phase = 0.0
16.1544 	EXP 	grating_S1_T5: phase = 0.5
16.1712 	EXP 	grating_S1_T5: phase = 0.5
16.1883 	EXP 	grating_S1_T5: phase = 0.5
16.2049 	EXP 	grating_S1_T5: phase = 0.5
16.2221 	EXP 	grating_S1_T5: phase = 0.5
16.2382 	EXP 	grating_S1_T5: phase = 0.5
16.2543 	EXP 	grating_S1_T5: phase = 0.5
16.2712 	EXP 	grating_S1_T5: phase = 0.5
16.2878 	EXP 	grating_S1_T5: phase = 0.5
16.3044 	EXP 	grating_S1_T5: phase = 0.5
16.3216 	EXP 	grating_S1_T5: phase = 0.5
16.3381 	EXP 	grating_S1_T5: phase = 0.5
16.3544 	EXP 	grating_S1_T5: phase = 0.5
16.3711 	EXP 	grating_S1_T5: phase = 0.5
16.3886 	EXP 	grating_S1_T5: phase = 0.5
16.4042 	EXP 	grating_S1_T5: phase = 0.5
16.4217 	EXP 	grating_S1_T5: phase = 0.5
16.4382 	EXP 	grating_S1_T5: phase = 0.5
16.4541 	EXP 	grating_S1_T5: phase = 0.5
16.4712 	EXP 	grating_S1_T5: phase = 0.5
16.4885 	EXP 	grating_S1_T5: phase = 0.5
16.5043 	EXP 	grating_S1_T5: phase = 0.5
16.5215 	EXP 	grating_S1_T5: phase = 0.5
16.5385 	EXP 	grating_S1_T5: phase = 0.5
16.5549 	EXP 	grating_S1_T5: phase = 0.5
16.5710 	EXP 	grating_S1_T5: phase = 0.5
16.5875 	EXP 	grating_S1_T5: phase = 0.5
16.6044 	EXP 	grating_S1_T5: phase = 0.5
16.6222 	EXP 	grating_S1_T5: phase = 0.5
16.6391 	EXP 	grating_S1_T5: phase = 0.5
16.6544 	EXP 	grating_S1_T5: phase = 0.0
16.6717 	EXP 	grating_S1_T5: color = [0.1, 0.1, 0.1]
16.6717 	EXP 	grating_S1_T5: ori = 0
16.6717 	EXP 	grating_S1_T5: phase = 0.0
16.6879 	EXP 	grating_S1_T5: phase = 0.0
16.7047 	EXP 	grating_S1_T5: phase = 0.0
16.7216 	EXP 	grating_S1_T5: phase = 0.0
16.7380 	EXP 	grating_S1_T5: phase = 0.0
16.7551 	EXP 	grating_S1_T5: phase = 0.0
16.7715 	EXP 	grating_S1_T5: phase = 0.0
16.7879 	EXP 	grating_S1_T5: phase = 0.0
16.8043 	EXP 	grating_S1_T5: phase = 0.0
16.8211 	EXP 	grating_S1_T5: phase = 0.0
16.8380 	EXP 	grating_S1_T5: phase = 0.0
16.8544 	EXP 	grating_S1_T5: phase = 0.0
16.8710 	EXP 	grating_S1_T5: phase = 0.0
16.8880 	EXP 	grating_S1_T5: phase = 0.0
16.9047 	EXP 	grating_S1_T5: phase = 0.0
16.9207 	EXP 	grating_S1_T5: phase = 0.0
16.9377 	EXP 	grating_S1_T5: phase = 0.0
16.9547 	EXP 	grating_S1_T5: phase = 0.0
16.9710 	EXP 	grating_S1_T5: phase = 0.0
16.9882 	EXP 	grating_S1_T5: phase = 0.0
17.0043 	EXP 	grating_S1_T5: phase = 0.0
17.0212 	EXP 	grating_S1_T5: phase = 0.0
17.0380 	EXP 	grating_S1_T5: phase = 0.0
17.0547 	EXP 	grating_S1_T5: phase = 0.0
17.0706 	EXP 	grating_S1_T5: phase = 0.0
17.0877 	EXP 	grating_S1_T5: phase = 0.0
17.1050 	EXP 	grating_S1_T5: phase = 0.0
17.1213 	EXP 	grating_S1_T5: phase = 0.0
17.1383 	EXP 	grating_S1_T5: phase = 0.0
17.1539 	EXP 	grating_S1_T5: phase = 0.5
17.1708 	EXP 	grating_S1_T5: phase = 0.5
17.1880 	EXP 	grating_S1_T5: phase = 0.5
17.2043 	EXP 	grating_S1_T5: phase = 0.5
17.2215 	EXP 	grating_S1_T5: phase = 0.5
17.2384 	EXP 	grating_S1_T5: phase = 0.5
17.2550 	EXP 	grating_S1_T5: phase = 0.5
17.2712 	EXP 	grating_S1_T5: phase = 0.5
17.2877 	EXP 	grating_S1_T5: phase = 0.5
17.3041 	EXP 	grating_S1_T5: phase = 0.5
17.3214 	EXP 	grating_S1_T5: phase = 0.5
17.3374 	EXP 	grating_S1_T5: phase = 0.5
17.3546 	EXP 	grating_S1_T5: phase = 0.5
17.3710 	EXP 	grating_S1_T5: phase = 0.5
17.3871 	EXP 	grating_S1_T5: phase = 0.5
17.4045 	EXP 	grating_S1_T5: phase = 0.5
17.4216 	EXP 	grating_S1_T5: phase = 0.5
17.4383 	EXP 	grating_S1_T5: phase = 0.5
17.4549 	EXP 	grating_S1_T5: phase = 0.5
17.4713 	EXP 	grating_S1_T5: phase = 0.5
17.4874 	EXP 	grating_S1_T5: phase = 0.5
17.5048 	EXP 	grating_S1_T5: phase = 0.5
17.5214 	EXP 	grating_S1_T5: phase = 0.5
17.5378 	EXP 	grating_S1_T5: phase = 0.5
17.5544 	EXP 	grating_S1_T5: phase = 0.5
17.5706 	EXP 	grating_S1_T5: phase = 0.5
17.5873 	EXP 	grating_S1_T5: phase = 0.5
17.6044 	EXP 	grating_S1_T5: phase = 0.5
17.6209 	EXP 	grating_S1_T5: phase = 0.5
17.6380 	EXP 	grating_S1_T5: phase = 0.5
17.6544 	EXP 	grating_S1_T5: phase = 0.0
17.6710 	EXP 	grating_S1_T5: phase = 0.0
17.6882 	EXP 	grating_S1_T5: phase = 0.0
17.7045 	EXP 	grating_S1_T5: phase = 0.0
17.7218 	EXP 	grating_S1_T5: phase = 0.0
17.7379 	EXP 	grating_S1_T5: phase = 0.0
17.7554 	EXP 	grating_S1_T5: phase = 0.0
17.7711 	EXP 	grating_S1_T5: phase = 0.0
17.7886 	EXP 	grating_S1_T5: phase = 0.0
17.8049 	EXP 	grating_S1_T5: phase = 0.0
17.8220 	EXP 	grating_S1_T5: phase = 0.0
17.8385 	EXP 	grating_S1_T5: phase = 0.0
17.8539 	EXP 	grating_S1_T5: phase = 0.0
17.8710 	EXP 	grating_S1_T5: phase = 0.0
17.8878 	EXP 	grating_S1_T5: phase = 0.0
17.9052 	EXP 	grating_S1_T5: phase = 0.0
17.9219 	EXP 	grating_S1_T5: phase = 0.0
17.9375 	EXP 	grating_S1_T5: phase = 0.0
17.9547 	EXP 	grating_S1_T5: phase = 0.0
17.9720 	EXP 	grating_S1_T5: phase = 0.0
17.9872 	EXP 	grating_S1_T5: phase = 0.0
18.0054 	EXP 	grating_S1_T5: phase = 0.0
18.0217 	EXP 	grating_S1_T5: phase = 0.0
18.0386 	EXP 	grating_S1_T5: phase = 0.0
18.0551 	EXP 	grating_S1_T5: phase = 0.0
18.0713 	EXP 	grating_S1_T5: phase = 0.0
18.0882 	EXP 	grating_S1_T5: phase = 0.0
18.1051 	EXP 	grating_S1_T5: phase = 0.0
18.1211 	EXP 	grating_S1_T5: phase = 0.0
18.1378 	EXP 	grating_S1_T5: phase = 0.0
18.1553 	EXP 	grating_S1_T5: phase = 0.5
18.1718 	EXP 	grating_S1_T5: phase = 0.5
18.1877 	EXP 	grating_S1_T5: phase = 0.5
18.2047 	EXP 	grating_S1_T5: phase = 0.5
18.2211 	EXP 	grating_S1_T5: phase = 0.5
18.2386 	EXP 	grating_S1_T5: phase = 0.5
18.2547 	EXP 	grating_S1_T5: phase = 0.5
18.2716 	EXP 	grating_S1_T5: phase = 0.5
18.2881 	EXP 	grating_S1_T5: phase = 0.5
18.3050 	EXP 	grating_S1_T5: phase = 0.5
18.3216 	EXP 	grating_S1_T5: phase = 0.5
18.3379 	EXP 	grating_S1_T5: phase = 0.5
18.3548 	EXP 	grating_S1_T5: phase = 0.5
18.3716 	EXP 	grating_S1_T5: phase = 0.5
18.3881 	EXP 	grating_S1_T5: phase = 0.5
18.4046 	EXP 	grating_S1_T5: phase = 0.5
18.4218 	EXP 	grating_S1_T5: phase = 0.5
18.4378 	EXP 	grating_S1_T5: phase = 0.5
18.4546 	EXP 	grating_S1_T5: phase = 0.5
18.4711 	EXP 	grating_S1_T5: phase = 0.5
18.4873 	EXP 	grating_S1_T5: phase = 0.5
18.5040 	EXP 	grating_S1_T5: phase = 0.5
18.5211 	EXP 	grating_S1_T5: phase = 0.5
18.5377 	EXP 	grating_S1_T5: phase = 0.5
18.5542 	EXP 	grating_S1_T5: phase = 0.5
18.5718 	EXP 	grating_S1_T5: phase = 0.5
18.5878 	EXP 	grating_S1_T5: phase = 0.5
18.6043 	EXP 	grating_S1_T5: phase = 0.5
18.6211 	EXP 	grating_S1_T5: phase = 0.5
18.6380 	EXP 	grating_S1_T5: phase = 0.5
18.6546 	EXP 	grating_S1_T5: phase = 0.0
18.6714 	EXP 	grating_S1_T5: phase = 0.0
18.6875 	EXP 	grating_S1_T5: color = [0.25, 0.25, 0.25]
18.6875 	EXP 	grating_S1_T5: ori = 90
18.6875 	EXP 	grating_S1_T5: phase = 0.0
18.7050 	EXP 	grating_S1_T5: phase = 0.0
18.7212 	EXP 	grating_S1_T5: phase = 0.5
18.7372 	EXP 	grating_S1_T5: phase = 0.5
18.7544 	EXP 	grating_S1_T5: phase = 0.5
18.7716 	EXP 	grating_S1_T5: phase = 0.0
18.7878 	EXP 	grating_S1_T5: phase = 0.0
18.8036 	EXP 	grating_S1_T5: phase = 0.0
18.8207 	EXP 	grating_S1_T5: phase = 0.0
18.8375 	EXP 	grating_S1_T5: phase = 0.5
18.8541 	EXP 	grating_S1_T5: phase = 0.5
18.8709 	EXP 	grating_S1_T5: phase = 0.5
18.8875 	EXP 	grating_S1_T5: phase = 0.5
18.9051 	EXP 	grating_S1_T5: phase = 0.0
18.9216 	EXP 	grating_S1_T5: phase = 0.0
18.9379 	EXP 	grating_S1_T5: phase = 0.0
18.9545 	EXP 	grating_S1_T5: phase = 0.0
18.9709 	EXP 	grating_S1_T5: phase = 0.5
18.9875 	EXP 	grating_S1_T5: phase = 0.5
19.0042 	EXP 	grating_S1_T5: phase = 0.5
19.0209 	EXP 	grating_S1_T5: phase = 0.0
19.0382 	EXP 	grating_S1_T5: phase = 0.0
19.0557 	EXP 	grating_S1_T5: phase = 0.0
19.0716 	EXP 	grating_S1_T5: phase = 0.0
19.0870 	EXP 	grating_S1_T5: phase = 0.5
19.1043 	EXP 	grating_S1_T5: phase = 0.5
19.1207 	EXP 	grating_S1_T5: phase = 0.5
19.1384 	EXP 	grating_S1_T5: phase = 0.5
19.1544 	EXP 	grating_S1_T5: phase = 0.0
19.1711 	EXP 	grating_S1_T5: phase = 0.0
19.1878 	EXP 	grating_S1_T5: phase = 0.0
19.2041 	EXP 	grating_S1_T5: phase = 0.0
19.2216 	EXP 	grating_S1_T5: phase = 0.5
19.2384 	EXP 	grating_S1_T5: phase = 0.5
19.2541 	EXP 	grating_S1_T5: phase = 0.5
19.2713 	EXP 	grating_S1_T5: phase = 0.0
19.2890 	EXP 	grating_S1_T5: phase = 0.0
19.3051 	EXP 	grating_S1_T5: phase = 0.0
19.3208 	EXP 	grating_S1_T5: phase = 0.0
19.3374 	EXP 	grating_S1_T5: phase = 0.5
19.3556 	EXP 	grating_S1_T5: phase = 0.5
19.3714 	EXP 	grating_S1_T5: phase = 0.5
19.3889 	EXP 	grating_S1_T5: phase = 0.5
19.4035 	EXP 	grating_S1_T5: phase = 0.0
19.4223 	EXP 	grating_S1_T5: phase = 0.0
19.4375 	EXP 	grating_S1_T5: phase = 0.0
19.4549 	EXP 	grating_S1_T5: phase = 0.0
19.4710 	EXP 	grating_S1_T5: phase = 0.5
19.4884 	EXP 	grating_S1_T5: phase = 0.5
19.5047 	EXP 	grating_S1_T5: phase = 0.5
19.5219 	EXP 	grating_S1_T5: phase = 0.0
19.5373 	EXP 	grating_S1_T5: phase = 0.0
19.5554 	EXP 	grating_S1_T5: phase = 0.0
19.5698 	EXP 	grating_S1_T5: phase = 0.0
19.5872 	EXP 	grating_S1_T5: phase = 0.5
19.6043 	EXP 	grating_S1_T5: phase = 0.5
19.6213 	EXP 	grating_S1_T5: phase = 0.5
19.6372 	EXP 	grating_S1_T5: phase = 0.5
19.6535 	EXP 	grating_S1_T5: phase = 0.0
19.6701 	EXP 	grating_S1_T5: phase = 0.0
19.6873 	EXP 	grating_S1_T5: phase = 0.0
19.7050 	EXP 	grating_S1_T5: phase = 0.0
19.7204 	EXP 	grating_S1_T5: phase = 0.5
19.7379 	EXP 	grating_S1_T5: phase = 0.5
19.7549 	EXP 	grating_S1_T5: phase = 0.5
19.7707 	EXP 	grating_S1_T5: phase = 0.0
19.7878 	EXP 	grating_S1_T5: phase = 0.0
19.8048 	EXP 	grating_S1_T5: phase = 0.0
19.8215 	EXP 	grating_S1_T5: phase = 0.0
19.8385 	EXP 	grating_S1_T5: phase = 0.5
19.8547 	EXP 	grating_S1_T5: phase = 0.5
19.8707 	EXP 	grating_S1_T5: phase = 0.5
19.8883 	EXP 	grating_S1_T5: phase = 0.5
19.9041 	EXP 	grating_S1_T5: phase = 0.0
19.9216 	EXP 	grating_S1_T5: phase = 0.0
19.9383 	EXP 	grating_S1_T5: phase = 0.0
19.9547 	EXP 	grating_S1_T5: phase = 0.0
19.9717 	EXP 	grating_S1_T5: phase = 0.5
19.9881 	EXP 	grating_S1_T5: phase = 0.5
20.0045 	EXP 	grating_S1_T5: phase = 0.5
20.0213 	EXP 	grating_S1_T5: phase = 0.0
20.0385 	EXP 	grating_S1_T5: phase = 0.0
20.0551 	EXP 	grating_S1_T5: phase = 0.0
20.0716 	EXP 	grating_S1_T5: phase = 0.0
20.0871 	EXP 	grating_S1_T5: phase = 0.5
20.1049 	EXP 	grating_S1_T5: phase = 0.5
20.1208 	EXP 	grating_S1_T5: phase = 0.5
20.1382 	EXP 	grating_S1_T5: phase = 0.5
20.1546 	EXP 	grating_S1_T5: phase = 0.0
20.1714 	EXP 	grating_S1_T5: phase = 0.0
20.1881 	EXP 	grating_S1_T5: phase = 0.0
20.2046 	EXP 	grating_S1_T5: phase = 0.0
20.2213 	EXP 	grating_S1_T5: phase = 0.5
20.2379 	EXP 	grating_S1_T5: phase = 0.5
20.2546 	EXP 	grating_S1_T5: phase = 0.5
20.2706 	EXP 	grating_S1_T5: phase = 0.0
20.2880 	EXP 	grating_S1_T5: phase = 0.0
20.3048 	EXP 	grating_S1_T5: phase = 0.0
20.3207 	EXP 	grating_S1_T5: phase = 0.0
20.3382 	EXP 	grating_S1_T5: phase = 0.5
20.3541 	EXP 	grating_S1_T5: phase = 0.5
20.3715 	EXP 	grating_S1_T5: phase = 0.5
20.3883 	EXP 	grating_S1_T5: phase = 0.5
20.4050 	EXP 	grating_S1_T5: phase = 0.0
20.4214 	EXP 	grating_S1_T5: phase = 0.0
20.4385 	EXP 	grating_S1_T5: phase = 0.0
20.4541 	EXP 	grating_S1_T5: phase = 0.0
20.4706 	EXP 	grating_S1_T5: phase = 0.5
