11.1335 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
14.7565 	EXP 	grating_S1_T5: phase = 0.0
14.7729 	EXP 	grating_S1_T5: phase = 0.0
14.7901 	EXP 	grating_S1_T5: phase = 0.0
14.8061 	EXP 	grating_S1_T5: phase = 0.5
14.8232 	EXP 	grating_S1_T5: phase = 0.5
14.8391 	EXP 	grating_S1_T5: phase = 0.5
14.8565 	EXP 	grating_S1_T5: phase = 0.5
14.8731 	EXP 	grating_S1_T5: phase = 0.5
14.8892 	EXP 	grating_S1_T5: phase = 0.5
14.9063 	EXP 	grating_S1_T5: phase = 0.5
14.9235 	EXP 	grating_S1_T5: phase = 0.5
14.9392 	EXP 	grating_S1_T5: phase = 0.5
14.9564 	EXP 	grating_S1_T5: phase = 0.5
14.9733 	EXP 	grating_S1_T5: phase = 0.5
14.9894 	EXP 	grating_S1_T5: phase = 0.5
15.0064 	EXP 	grating_S1_T5: phase = 0.5
15.0228 	EXP 	grating_S1_T5: phase = 0.5
15.0399 	EXP 	grating_S1_T5: phase = 0.5
15.0560 	EXP 	grating_S1_T5: phase = 0.5
15.0731 	EXP 	grating_S1_T5: phase = 0.5
15.0893 	EXP 	grating_S1_T5: phase = 0.5
15.1057 	EXP 	grating_S1_T5: phase = 0.5
15.1229 	EXP 	grating_S1_T5: phase = 0.5
15.1393 	EXP 	grating_S1_T5: phase = 0.5
15.1559 	EXP 	grating_S1_T5: phase = 0.5
15.1725 	EXP 	grating_S1_T5: phase = 0.5
15.1889 	EXP 	grating_S1_T5: phase = 0.5
15.2053 	EXP 	grating_S1_T5: phase = 0.5
15.2225 	EXP 	grating_S1_T5: phase = 0.5
15.2392 	EXP 	grating_S1_T5: phase = 0.5
15.2557 	EXP 	grating_S1_T5: phase = 0.5
15.2740 	EXP 	grating_S1_T5: phase = 0.5
15.2894 	EXP 	grating_S1_T5: phase = 0.5
15.3069 	EXP 	grating_S1_T5: phase = 0.0
15.3234 	EXP 	grating_S1_T5: phase = 0.0
15.3389 	EXP 	grating_S1_T5: phase = 0.0
15.3562 	EXP 	grating_S1_T5: phase = 0.0
15.3732 	EXP 	grating_S1_T5: phase = 0.0
15.3895 	EXP 	grating_S1_T5: phase = 0.0
15.4074 	EXP 	grating_S1_T5: phase = 0.0
15.4241 	EXP 	grating_S1_T5: phase = 0.0
15.4402 	EXP 	grating_S1_T5: phase = 0.0
15.4555 	EXP 	grating_S1_T5: phase = 0.0
15.4733 	EXP 	grating_S1_T5: phase = 0.0
15.4893 	EXP 	grating_S1_T5: phase = 0.0
15.5066 	EXP 	grating_S1_T5: phase = 0.0
15.5243 	EXP 	grating_S1_T5: phase = 0.0
15.5405 	EXP 	grating_S1_T5: phase = 0.0
15.5568 	EXP 	grating_S1_T5: phase = 0.0
15.5728 	EXP 	grating_S1_T5: phase = 0.0
15.5898 	EXP 	grating_S1_T5: phase = 0.0
15.6069 	EXP 	grating_S1_T5: phase = 0.0
15.6234 	EXP 	grating_S1_T5: phase = 0.0
15.6390 	EXP 	grating_S1_T5: phase = 0.0
15.6565 	EXP 	grating_S1_T5: phase = 0.0
15.6735 	EXP 	grating_S1_T5: phase = 0.0
15.6890 	EXP 	grating_S1_T5: phase = 0.0
15.7059 	EXP 	grating_S1_T5: phase = 0.0
15.7223 	EXP 	grating_S1_T5: phase = 0.0
15.7397 	EXP 	grating_S1_T5: phase = 0.0
15.7558 	EXP 	grating_S1_T5: phase = 0.0
15.7730 	EXP 	grating_S1_T5: phase = 0.0
15.7897 	EXP 	grating_S1_T5: phase = 0.0
15.8066 	EXP 	grating_S1_T5: phase = 0.5
15.8227 	EXP 	grating_S1_T5: phase = 0.5
15.8394 	EXP 	grating_S1_T5: phase = 0.5
15.8557 	EXP 	grating_S1_T5: phase = 0.5
15.8732 	EXP 	grating_S1_T5: phase = 0.5
15.8897 	EXP 	grating_S1_T5: phase = 0.5
15.9075 	EXP 	grating_S1_T5: phase = 0.5
15.9239 	EXP 	grating_S1_T5: phase = 0.5
15.9397 	EXP 	grating_S1_T5: phase = 0.5
15.9557 	EXP 	grating_S1_T5: phase = 0.5
15.9732 	EXP 	grating_S1_T5: phase = 0.5
15.9890 	EXP 	grating_S1_T5: phase = 0.5
16.0060 	EXP 	grating_S1_T5: phase = 0.5
16.0225 	EXP 	grating_S1_T5: phase = 0.5
16.0395 	EXP 	grating_S1_T5: phase = 0.5
16.0562 	EXP 	grating_S1_T5: phase = 0.5
16.0726 	EXP 	grating_S1_T5: phase = 0.5
16.0891 	EXP 	grating_S1_T5: phase = 0.5
16.1065 	EXP 	grating_S1_T5: phase = 0.5
16.1221 	EXP 	grating_S1_T5: phase = 0.5
16.1392 	EXP 	grating_S1_T5: phase = 0.5
16.1558 	EXP 	grating_S1_T5: phase = 0.5
16.1725 	EXP 	grating_S1_T5: phase = 0.5
16.1889 	EXP 	grating_S1_T5: phase = 0.5
16.2054 	EXP 	grating_S1_T5: phase = 0.5
16.2228 	EXP 	grating_S1_T5: phase = 0.5
16.2396 	EXP 	grating_S1_T5: phase = 0.5
16.2556 	EXP 	grating_S1_T5: phase = 0.5
16.2723 	EXP 	grating_S1_T5: phase = 0.5
16.2889 	EXP 	grating_S1_T5: phase = 0.5
16.3055 	EXP 	grating_S1_T5: phase = 0.0
16.3220 	EXP 	grating_S1_T5: color = [0.1, 0.1, 0.1]
16.3220 	EXP 	grating_S1_T5: ori = 0
16.3220 	EXP 	grating_S1_T5: phase = 0.0
16.3382 	EXP 	grating_S1_T5: phase = 0.0
16.3557 	EXP 	grating_S1_T5: phase = 0.0
16.3723 	EXP 	grating_S1_T5: phase = 0.0
16.3892 	EXP 	grating_S1_T5: phase = 0.0
16.4055 	EXP 	grating_S1_T5: phase = 0.0
16.4218 	EXP 	grating_S1_T5: phase = 0.0
16.4403 	EXP 	grating_S1_T5: phase = 0.0
16.4549 	EXP 	grating_S1_T5: phase = 0.0
16.4722 	EXP 	grating_S1_T5: phase = 0.0
16.4893 	EXP 	grating_S1_T5: phase = 0.0
16.5057 	EXP 	grating_S1_T5: phase = 0.0
16.5225 	EXP 	grating_S1_T5: phase = 0.0
16.5388 	EXP 	grating_S1_T5: phase = 0.0
16.5549 	EXP 	grating_S1_T5: phase = 0.0
16.5723 	EXP 	grating_S1_T5: phase = 0.0
16.5892 	EXP 	grating_S1_T5: phase = 0.0
16.6054 	EXP 	grating_S1_T5: phase = 0.0
16.6223 	EXP 	grating_S1_T5: phase = 0.0
16.6393 	EXP 	grating_S1_T5: phase = 0.0
16.6555 	EXP 	grating_S1_T5: phase = 0.0
16.6722 	EXP 	grating_S1_T5: phase = 0.0
16.6889 	EXP 	grating_S1_T5: phase = 0.0
16.7067 	EXP 	grating_S1_T5: phase = 0.0
16.7236 	EXP 	grating_S1_T5: phase = 0.0
16.7400 	EXP 	grating_S1_T5: phase = 0.0
16.7564 	EXP 	grating_S1_T5: phase = 0.0
16.7729 	EXP 	grating_S1_T5: phase = 0.0
16.7898 	EXP 	grating_S1_T5: phase = 0.0
16.8060 	EXP 	grating_S1_T5: phase = 0.5
16.8226 	EXP 	grating_S1_T5: phase = 0.5
16.8390 	EXP 	grating_S1_T5: phase = 0.5
16.8573 	EXP 	grating_S1_T5: phase = 0.5
16.8742 	EXP 	grating_S1_T5: phase = 0.5
16.8897 	EXP 	grating_S1_T5: phase = 0.5
16.9059 	EXP 	grating_S1_T5: phase = 0.5
16.9233 	EXP 	grating_S1_T5: phase = 0.5
16.9395 	EXP 	grating_S1_T5: phase = 0.5
16.9561 	EXP 	grating_S1_T5: phase = 0.5
16.9729 	EXP 	grating_S1_T5: phase = 0.5
16.9897 	EXP 	grating_S1_T5: phase = 0.5
17.0062 	EXP 	grating_S1_T5: phase = 0.5
17.0233 	EXP 	grating_S1_T5: phase = 0.5
17.0397 	EXP 	grating_S1_T5: phase = 0.5
17.0562 	EXP 	grating_S1_T5: phase = 0.5
17.0727 	EXP 	grating_S1_T5: phase = 0.5
17.0893 	EXP 	grating_S1_T5: phase = 0.5
17.1059 	EXP 	grating_S1_T5: phase = 0.5
17.1242 	EXP 	grating_S1_T5: phase = 0.5
17.1399 	EXP 	grating_S1_T5: phase = 0.5
17.1555 	EXP 	grating_S1_T5: phase = 0.5
17.1735 	EXP 	grating_S1_T5: phase = 0.5
17.1899 	EXP 	grating_S1_T5: phase = 0.5
17.2057 	EXP 	grating_S1_T5: phase = 0.5
17.2228 	EXP 	grating_S1_T5: phase = 0.5
17.2401 	EXP 	grating_S1_T5: phase = 0.5
17.2561 	EXP 	grating_S1_T5: phase = 0.5
17.2741 	EXP 	grating_S1_T5: phase = 0.5
17.2905 	EXP 	grating_S1_T5: phase = 0.5
17.3071 	EXP 	grating_S1_T5: phase = 0.0
17.3239 	EXP 	grating_S1_T5: phase = 0.0
17.3395 	EXP 	grating_S1_T5: phase = 0.0
17.3558 	EXP 	grating_S1_T5: phase = 0.0
17.3727 	EXP 	grating_S1_T5: phase = 0.0
17.3909 	EXP 	grating_S1_T5: phase = 0.0
17.4078 	EXP 	grating_S1_T5: phase = 0.0
