12.9573 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
14.5118 	EXP 	grating_S1_T5: phase = 0.0
14.5281 	EXP 	grating_S1_T5: phase = 0.0
14.5455 	EXP 	grating_S1_T5: phase = 0.0
14.5618 	EXP 	grating_S1_T5: phase = 0.0
14.5787 	EXP 	grating_S1_T5: phase = 0.5
14.5951 	EXP 	grating_S1_T5: phase = 0.5
14.6114 	EXP 	grating_S1_T5: phase = 0.5
14.6280 	EXP 	grating_S1_T5: phase = 0.5
14.6456 	EXP 	grating_S1_T5: phase = 0.5
14.6629 	EXP 	grating_S1_T5: phase = 0.5
14.6781 	EXP 	grating_S1_T5: phase = 0.5
14.6944 	EXP 	grating_S1_T5: phase = 0.5
14.7109 	EXP 	grating_S1_T5: phase = 0.5
14.7284 	EXP 	grating_S1_T5: phase = 0.5
14.7456 	EXP 	grating_S1_T5: phase = 0.5
14.7618 	EXP 	grating_S1_T5: phase = 0.5
14.7789 	EXP 	grating_S1_T5: phase = 0.5
14.7952 	EXP 	grating_S1_T5: phase = 0.5
14.8121 	EXP 	grating_S1_T5: phase = 0.5
14.8287 	EXP 	grating_S1_T5: phase = 0.5
14.8453 	EXP 	grating_S1_T5: phase = 0.5
14.8624 	EXP 	grating_S1_T5: phase = 0.5
14.8788 	EXP 	grating_S1_T5: phase = 0.5
14.8946 	EXP 	grating_S1_T5: phase = 0.5
14.9117 	EXP 	grating_S1_T5: phase = 0.5
14.9287 	EXP 	grating_S1_T5: phase = 0.5
14.9454 	EXP 	grating_S1_T5: phase = 0.5
14.9619 	EXP 	grating_S1_T5: phase = 0.5
14.9787 	EXP 	grating_S1_T5: phase = 0.5
14.9961 	EXP 	grating_S1_T5: phase = 0.5
15.0120 	EXP 	grating_S1_T5: phase = 0.5
15.0285 	EXP 	grating_S1_T5: phase = 0.5
15.0447 	EXP 	grating_S1_T5: phase = 0.5
15.0619 	EXP 	grating_S1_T5: phase = 0.5
15.0782 	EXP 	grating_S1_T5: phase = 0.0
15.0953 	EXP 	grating_S1_T5: phase = 0.0
15.1116 	EXP 	grating_S1_T5: phase = 0.0
15.1286 	EXP 	grating_S1_T5: phase = 0.0
15.1449 	EXP 	grating_S1_T5: phase = 0.0
15.1616 	EXP 	grating_S1_T5: phase = 0.0
15.1785 	EXP 	grating_S1_T5: phase = 0.0
15.1947 	EXP 	grating_S1_T5: phase = 0.0
15.2117 	EXP 	grating_S1_T5: phase = 0.0
15.2289 	EXP 	grating_S1_T5: phase = 0.0
15.2452 	EXP 	grating_S1_T5: phase = 0.0
15.2616 	EXP 	grating_S1_T5: phase = 0.0
15.2788 	EXP 	grating_S1_T5: phase = 0.0
15.2965 	EXP 	grating_S1_T5: phase = 0.0
15.3111 	EXP 	grating_S1_T5: phase = 0.0
15.3288 	EXP 	grating_S1_T5: phase = 0.0
15.3452 	EXP 	grating_S1_T5: phase = 0.0
15.3612 	EXP 	grating_S1_T5: phase = 0.0
15.3783 	EXP 	grating_S1_T5: phase = 0.0
15.3951 	EXP 	grating_S1_T5: phase = 0.0
15.4116 	EXP 	grating_S1_T5: phase = 0.0
15.4290 	EXP 	grating_S1_T5: phase = 0.0
15.4449 	EXP 	grating_S1_T5: phase = 0.0
15.4619 	EXP 	grating_S1_T5: phase = 0.0
15.4786 	EXP 	grating_S1_T5: phase = 0.0
15.4953 	EXP 	grating_S1_T5: phase = 0.0
15.5119 	EXP 	grating_S1_T5: phase = 0.0
15.5290 	EXP 	grating_S1_T5: phase = 0.0
15.5453 	EXP 	grating_S1_T5: phase = 0.0
15.5625 	EXP 	grating_S1_T5: phase = 0.0
15.5780 	EXP 	grating_S1_T5: phase = 0.5
15.5952 	EXP 	grating_S1_T5: phase = 0.5
15.6117 	EXP 	grating_S1_T5: phase = 0.5
15.6285 	EXP 	grating_S1_T5: phase = 0.5
15.6450 	EXP 	grating_S1_T5: phase = 0.5
15.6618 	EXP 	grating_S1_T5: phase = 0.5
15.6787 	EXP 	grating_S1_T5: phase = 0.5
15.6954 	EXP 	grating_S1_T5: phase = 0.5
15.7111 	EXP 	grating_S1_T5: phase = 0.5
15.7286 	EXP 	grating_S1_T5: phase = 0.5
15.7458 	EXP 	grating_S1_T5: phase = 0.5
15.7619 	EXP 	grating_S1_T5: phase = 0.5
15.7786 	EXP 	grating_S1_T5: phase = 0.5
15.7948 	EXP 	grating_S1_T5: phase = 0.5
15.8118 	EXP 	grating_S1_T5: phase = 0.5
15.8293 	EXP 	grating_S1_T5: phase = 0.5
15.8455 	EXP 	grating_S1_T5: phase = 0.5
15.8621 	EXP 	grating_S1_T5: phase = 0.5
15.8785 	EXP 	grating_S1_T5: phase = 0.5
15.8945 	EXP 	grating_S1_T5: phase = 0.5
15.9125 	EXP 	grating_S1_T5: phase = 0.5
15.9288 	EXP 	grating_S1_T5: phase = 0.5
15.9455 	EXP 	grating_S1_T5: phase = 0.5
15.9619 	EXP 	grating_S1_T5: phase = 0.5
15.9789 	EXP 	grating_S1_T5: phase = 0.5
15.9954 	EXP 	grating_S1_T5: phase = 0.5
16.0120 	EXP 	grating_S1_T5: phase = 0.5
16.0284 	EXP 	grating_S1_T5: phase = 0.5
16.0457 	EXP 	grating_S1_T5: phase = 0.5
16.0624 	EXP 	grating_S1_T5: phase = 0.5
16.0787 	EXP 	grating_S1_T5: color = [0.5, 0.5, 0.5]
16.0787 	EXP 	grating_S1_T5: ori = 0
16.0787 	EXP 	grating_S1_T5: phase = 0.0
16.0948 	EXP 	grating_S1_T5: phase = 0.0
16.1122 	EXP 	grating_S1_T5: phase = 0.0
16.1275 	EXP 	grating_S1_T5: phase = 0.0
16.1444 	EXP 	grating_S1_T5: phase = 0.0
16.1624 	EXP 	grating_S1_T5: phase = 0.0
16.1788 	EXP 	grating_S1_T5: phase = 0.0
16.1950 	EXP 	grating_S1_T5: phase = 0.0
16.2114 	EXP 	grating_S1_T5: phase = 0.0
16.2286 	EXP 	grating_S1_T5: phase = 0.0
16.2455 	EXP 	grating_S1_T5: phase = 0.0
16.2621 	EXP 	grating_S1_T5: phase = 0.0
16.2790 	EXP 	grating_S1_T5: phase = 0.0
16.2953 	EXP 	grating_S1_T5: phase = 0.0
16.3112 	EXP 	grating_S1_T5: phase = 0.0
16.3283 	EXP 	grating_S1_T5: phase = 0.0
16.3451 	EXP 	grating_S1_T5: phase = 0.0
16.3618 	EXP 	grating_S1_T5: phase = 0.0
16.3790 	EXP 	grating_S1_T5: phase = 0.0
16.3947 	EXP 	grating_S1_T5: phase = 0.0
16.4114 	EXP 	grating_S1_T5: phase = 0.0
16.4278 	EXP 	grating_S1_T5: phase = 0.0
16.4451 	EXP 	grating_S1_T5: phase = 0.0
16.4618 	EXP 	grating_S1_T5: phase = 0.0
16.4785 	EXP 	grating_S1_T5: phase = 0.0
16.4948 	EXP 	grating_S1_T5: phase = 0.0
16.5115 	EXP 	grating_S1_T5: phase = 0.0
16.5286 	EXP 	grating_S1_T5: phase = 0.0
16.5451 	EXP 	grating_S1_T5: phase = 0.0
16.5619 	EXP 	grating_S1_T5: phase = 0.0
16.5782 	EXP 	grating_S1_T5: phase = 0.5
16.5951 	EXP 	grating_S1_T5: phase = 0.5
16.6117 	EXP 	grating_S1_T5: phase = 0.5
16.6293 	EXP 	grating_S1_T5: phase = 0.5
16.6448 	EXP 	grating_S1_T5: phase = 0.5
16.6622 	EXP 	grating_S1_T5: phase = 0.5
16.6787 	EXP 	grating_S1_T5: phase = 0.5
16.6960 	EXP 	grating_S1_T5: phase = 0.5
16.7118 	EXP 	grating_S1_T5: phase = 0.5
16.7291 	EXP 	grating_S1_T5: phase = 0.5
16.7448 	EXP 	grating_S1_T5: phase = 0.5
16.7622 	EXP 	grating_S1_T5: phase = 0.5
16.7789 	EXP 	grating_S1_T5: phase = 0.5
16.7952 	EXP 	grating_S1_T5: phase = 0.5
16.8121 	EXP 	grating_S1_T5: phase = 0.5
16.8282 	EXP 	grating_S1_T5: phase = 0.5
16.8451 	EXP 	grating_S1_T5: phase = 0.5
16.8612 	EXP 	grating_S1_T5: phase = 0.5
16.8778 	EXP 	grating_S1_T5: phase = 0.5
16.8953 	EXP 	grating_S1_T5: phase = 0.5
16.9126 	EXP 	grating_S1_T5: phase = 0.5
16.9288 	EXP 	grating_S1_T5: phase = 0.5
16.9461 	EXP 	grating_S1_T5: phase = 0.5
16.9613 	EXP 	grating_S1_T5: phase = 0.5
16.9787 	EXP 	grating_S1_T5: phase = 0.5
16.9948 	EXP 	grating_S1_T5: phase = 0.5
17.0116 	EXP 	grating_S1_T5: phase = 0.5
17.0286 	EXP 	grating_S1_T5: phase = 0.5
17.0446 	EXP 	grating_S1_T5: phase = 0.5
17.0613 	EXP 	grating_S1_T5: phase = 0.5
17.0793 	EXP 	grating_S1_T5: phase = 0.0
17.0947 	EXP 	grating_S1_T5: phase = 0.0
17.1124 	EXP 	grating_S1_T5: phase = 0.0
17.1283 	EXP 	grating_S1_T5: phase = 0.0
17.1446 	EXP 	grating_S1_T5: phase = 0.0
17.1620 	EXP 	grating_S1_T5: phase = 0.0
17.1785 	EXP 	grating_S1_T5: phase = 0.0
17.1956 	EXP 	grating_S1_T5: phase = 0.0
17.2125 	EXP 	grating_S1_T5: phase = 0.0
17.2289 	EXP 	grating_S1_T5: phase = 0.0
17.2458 	EXP 	grating_S1_T5: phase = 0.0
17.2622 	EXP 	grating_S1_T5: phase = 0.0
17.2788 	EXP 	grating_S1_T5: phase = 0.0
17.2967 	EXP 	grating_S1_T5: phase = 0.0
17.3113 	EXP 	grating_S1_T5: phase = 0.0
17.3280 	EXP 	grating_S1_T5: phase = 0.0
17.3458 	EXP 	grating_S1_T5: phase = 0.0
17.3609 	EXP 	grating_S1_T5: phase = 0.0
17.3789 	EXP 	grating_S1_T5: phase = 0.0
17.3960 	EXP 	grating_S1_T5: phase = 0.0
17.4126 	EXP 	grating_S1_T5: phase = 0.0
17.4285 	EXP 	grating_S1_T5: phase = 0.0
17.4458 	EXP 	grating_S1_T5: phase = 0.0
17.4615 	EXP 	grating_S1_T5: phase = 0.0
17.4779 	EXP 	grating_S1_T5: phase = 0.0
17.4958 	EXP 	grating_S1_T5: phase = 0.0
17.5110 	EXP 	grating_S1_T5: phase = 0.0
17.5288 	EXP 	grating_S1_T5: phase = 0.0
17.5454 	EXP 	grating_S1_T5: phase = 0.0
17.5612 	EXP 	grating_S1_T5: phase = 0.0
17.5779 	EXP 	grating_S1_T5: phase = 0.5
17.5953 	EXP 	grating_S1_T5: phase = 0.5
17.6126 	EXP 	grating_S1_T5: phase = 0.5
17.6292 	EXP 	grating_S1_T5: phase = 0.5
17.6443 	EXP 	grating_S1_T5: phase = 0.5
17.6617 	EXP 	grating_S1_T5: phase = 0.5
17.6780 	EXP 	grating_S1_T5: phase = 0.5
17.6944 	EXP 	grating_S1_T5: phase = 0.5
17.7108 	EXP 	grating_S1_T5: phase = 0.5
17.7272 	EXP 	grating_S1_T5: phase = 0.5
17.7449 	EXP 	grating_S1_T5: phase = 0.5
17.7608 	EXP 	grating_S1_T5: phase = 0.5
17.7774 	EXP 	grating_S1_T5: phase = 0.5
17.7944 	EXP 	grating_S1_T5: phase = 0.5
17.8114 	EXP 	grating_S1_T5: phase = 0.5
17.8290 	EXP 	grating_S1_T5: phase = 0.5
17.8451 	EXP 	grating_S1_T5: phase = 0.5
17.8623 	EXP 	grating_S1_T5: phase = 0.5
17.8783 	EXP 	grating_S1_T5: phase = 0.5
17.8952 	EXP 	grating_S1_T5: phase = 0.5
17.9117 	EXP 	grating_S1_T5: phase = 0.5
17.9281 	EXP 	grating_S1_T5: phase = 0.5
17.9448 	EXP 	grating_S1_T5: phase = 0.5
17.9621 	EXP 	grating_S1_T5: phase = 0.5
17.9787 	EXP 	grating_S1_T5: phase = 0.5
17.9950 	EXP 	grating_S1_T5: phase = 0.5
18.0122 	EXP 	grating_S1_T5: phase = 0.5
18.0285 	EXP 	grating_S1_T5: phase = 0.5
18.0457 	EXP 	grating_S1_T5: phase = 0.5
18.0626 	EXP 	grating_S1_T5: phase = 0.5
18.0789 	EXP 	grating_S1_T5: phase = 0.0
18.0955 	EXP 	grating_S1_T5: color = [0.1, 0.1, 0.1]
18.0955 	EXP 	grating_S1_T5: ori = 0
18.0955 	EXP 	grating_S1_T5: phase = 0.0
18.1117 	EXP 	grating_S1_T5: phase = 0.0
18.1288 	EXP 	grating_S1_T5: phase = 0.0
18.1459 	EXP 	grating_S1_T5: phase = 0.0
18.1622 	EXP 	grating_S1_T5: phase = 0.0
18.1791 	EXP 	grating_S1_T5: phase = 0.0
18.1957 	EXP 	grating_S1_T5: phase = 0.0
18.2122 	EXP 	grating_S1_T5: phase = 0.0
18.2288 	EXP 	grating_S1_T5: phase = 0.0
18.2459 	EXP 	grating_S1_T5: phase = 0.0
18.2614 	EXP 	grating_S1_T5: phase = 0.0
18.2791 	EXP 	grating_S1_T5: phase = 0.0
18.2949 	EXP 	grating_S1_T5: phase = 0.0
18.3116 	EXP 	grating_S1_T5: phase = 0.0
18.3287 	EXP 	grating_S1_T5: phase = 0.0
18.3454 	EXP 	grating_S1_T5: phase = 0.0
18.3619 	EXP 	grating_S1_T5: phase = 0.0
18.3786 	EXP 	grating_S1_T5: phase = 0.0
18.3952 	EXP 	grating_S1_T5: phase = 0.0
18.4118 	EXP 	grating_S1_T5: phase = 0.0
18.4290 	EXP 	grating_S1_T5: phase = 0.0
18.4450 	EXP 	grating_S1_T5: phase = 0.0
18.4622 	EXP 	grating_S1_T5: phase = 0.0
18.4789 	EXP 	grating_S1_T5: phase = 0.0
18.4952 	EXP 	grating_S1_T5: phase = 0.0
18.5122 	EXP 	grating_S1_T5: phase = 0.0
18.5288 	EXP 	grating_S1_T5: phase = 0.0
18.5455 	EXP 	grating_S1_T5: phase = 0.0
18.5625 	EXP 	grating_S1_T5: phase = 0.0
18.5784 	EXP 	grating_S1_T5: phase = 0.5
18.5955 	EXP 	grating_S1_T5: phase = 0.5
18.6119 	EXP 	grating_S1_T5: phase = 0.5
18.6289 	EXP 	grating_S1_T5: phase = 0.5
18.6460 	EXP 	grating_S1_T5: phase = 0.5
18.6614 	EXP 	grating_S1_T5: phase = 0.5
18.6786 	EXP 	grating_S1_T5: phase = 0.5
18.6953 	EXP 	grating_S1_T5: phase = 0.5
18.7118 	EXP 	grating_S1_T5: phase = 0.5
18.7286 	EXP 	grating_S1_T5: phase = 0.5
18.7452 	EXP 	grating_S1_T5: phase = 0.5
18.7624 	EXP 	grating_S1_T5: phase = 0.5
18.7778 	EXP 	grating_S1_T5: phase = 0.5
18.7956 	EXP 	grating_S1_T5: phase = 0.5
18.8123 	EXP 	grating_S1_T5: phase = 0.5
18.8283 	EXP 	grating_S1_T5: phase = 0.5
18.8455 	EXP 	grating_S1_T5: phase = 0.5
18.8622 	EXP 	grating_S1_T5: phase = 0.5
18.8785 	EXP 	grating_S1_T5: phase = 0.5
18.8954 	EXP 	grating_S1_T5: phase = 0.5
18.9117 	EXP 	grating_S1_T5: phase = 0.5
18.9289 	EXP 	grating_S1_T5: phase = 0.5
18.9447 	EXP 	grating_S1_T5: phase = 0.5
18.9621 	EXP 	grating_S1_T5: phase = 0.5
18.9787 	EXP 	grating_S1_T5: phase = 0.5
18.9951 	EXP 	grating_S1_T5: phase = 0.5
19.0121 	EXP 	grating_S1_T5: phase = 0.5
19.0292 	EXP 	grating_S1_T5: phase = 0.5
19.0450 	EXP 	grating_S1_T5: phase = 0.5
19.0622 	EXP 	grating_S1_T5: phase = 0.5
19.0789 	EXP 	grating_S1_T5: phase = 0.0
19.0948 	EXP 	grating_S1_T5: phase = 0.0
19.1118 	EXP 	grating_S1_T5: phase = 0.0
19.1288 	EXP 	grating_S1_T5: phase = 0.0
19.1456 	EXP 	grating_S1_T5: phase = 0.0
19.1615 	EXP 	grating_S1_T5: phase = 0.0
19.1793 	EXP 	grating_S1_T5: phase = 0.0
19.1957 	EXP 	grating_S1_T5: phase = 0.0
19.2115 	EXP 	grating_S1_T5: phase = 0.0
19.2283 	EXP 	grating_S1_T5: phase = 0.0
19.2455 	EXP 	grating_S1_T5: phase = 0.0
19.2628 	EXP 	grating_S1_T5: phase = 0.0
19.2791 	EXP 	grating_S1_T5: phase = 0.0
19.2958 	EXP 	grating_S1_T5: phase = 0.0
19.3110 	EXP 	grating_S1_T5: phase = 0.0
19.3284 	EXP 	grating_S1_T5: phase = 0.0
19.3456 	EXP 	grating_S1_T5: phase = 0.0
19.3617 	EXP 	grating_S1_T5: phase = 0.0
19.3787 	EXP 	grating_S1_T5: phase = 0.0
19.3957 	EXP 	grating_S1_T5: phase = 0.0
19.4118 	EXP 	grating_S1_T5: phase = 0.0
19.4288 	EXP 	grating_S1_T5: phase = 0.0
19.4449 	EXP 	grating_S1_T5: phase = 0.0
19.4618 	EXP 	grating_S1_T5: phase = 0.0
19.4781 	EXP 	grating_S1_T5: phase = 0.0
19.4947 	EXP 	grating_S1_T5: phase = 0.0
19.5114 	EXP 	grating_S1_T5: phase = 0.0
19.5283 	EXP 	grating_S1_T5: phase = 0.0
19.5445 	EXP 	grating_S1_T5: phase = 0.0
19.5624 	EXP 	grating_S1_T5: phase = 0.0
19.5782 	EXP 	grating_S1_T5: phase = 0.5
19.5951 	EXP 	grating_S1_T5: phase = 0.5
19.6118 	EXP 	grating_S1_T5: phase = 0.5
19.6284 	EXP 	grating_S1_T5: phase = 0.5
19.6446 	EXP 	grating_S1_T5: phase = 0.5
19.6618 	EXP 	grating_S1_T5: phase = 0.5
19.6780 	EXP 	grating_S1_T5: phase = 0.5
19.6950 	EXP 	grating_S1_T5: phase = 0.5
19.7117 	EXP 	grating_S1_T5: phase = 0.5
19.7292 	EXP 	grating_S1_T5: phase = 0.5
19.7453 	EXP 	grating_S1_T5: phase = 0.5
19.7621 	EXP 	grating_S1_T5: phase = 0.5
19.7788 	EXP 	grating_S1_T5: phase = 0.5
19.7957 	EXP 	grating_S1_T5: phase = 0.5
19.8110 	EXP 	grating_S1_T5: phase = 0.5
19.8279 	EXP 	grating_S1_T5: phase = 0.5
19.8450 	EXP 	grating_S1_T5: phase = 0.5
19.8607 	EXP 	grating_S1_T5: phase = 0.5
19.8778 	EXP 	grating_S1_T5: phase = 0.5
19.8944 	EXP 	grating_S1_T5: phase = 0.5
19.9110 	EXP 	grating_S1_T5: phase = 0.5
19.9283 	EXP 	grating_S1_T5: phase = 0.5
19.9446 	EXP 	grating_S1_T5: phase = 0.5
19.9613 	EXP 	grating_S1_T5: phase = 0.5
19.9785 	EXP 	grating_S1_T5: phase = 0.5
19.9953 	EXP 	grating_S1_T5: phase = 0.5
20.0119 	EXP 	grating_S1_T5: phase = 0.5
20.0282 	EXP 	grating_S1_T5: phase = 0.5
20.0451 	EXP 	grating_S1_T5: phase = 0.5
20.0618 	EXP 	grating_S1_T5: phase = 0.5
20.0794 	EXP 	grating_S1_T5: phase = 0.0
20.0954 	EXP 	grating_S1_T5: phase = 0.0
20.1118 	EXP 	grating_S1_T5: phase = 0.0
20.1291 	EXP 	grating_S1_T5: phase = 0.5
20.1451 	EXP 	grating_S1_T5: phase = 0.5
20.1618 	EXP 	grating_S1_T5: phase = 0.5
20.1784 	EXP 	grating_S1_T5: phase = 0.5
20.1946 	EXP 	grating_S1_T5: phase = 0.0
20.2115 	EXP 	grating_S1_T5: phase = 0.0
20.2282 	EXP 	grating_S1_T5: phase = 0.0
20.2452 	EXP 	grating_S1_T5: phase = 0.0
20.2615 	EXP 	grating_S1_T5: phase = 0.5
20.2785 	EXP 	grating_S1_T5: phase = 0.5
20.2964 	EXP 	grating_S1_T5: phase = 0.5
20.3122 	EXP 	grating_S1_T5: phase = 0.0
20.3289 	EXP 	grating_S1_T5: phase = 0.0
20.3451 	EXP 	grating_S1_T5: phase = 0.0
20.3624 	EXP 	grating_S1_T5: phase = 0.0
20.3780 	EXP 	grating_S1_T5: phase = 0.5
20.3943 	EXP 	grating_S1_T5: phase = 0.5
20.4121 	EXP 	grating_S1_T5: phase = 0.5
20.4285 	EXP 	grating_S1_T5: phase = 0.5
20.4458 	EXP 	grating_S1_T5: phase = 0.0
20.4624 	EXP 	grating_S1_T5: phase = 0.0
20.4781 	EXP 	grating_S1_T5: phase = 0.0
20.4955 	EXP 	grating_S1_T5: phase = 0.0
20.5115 	EXP 	grating_S1_T5: phase = 0.5
20.5287 	EXP 	grating_S1_T5: phase = 0.5
20.5447 	EXP 	grating_S1_T5: phase = 0.5
20.5631 	EXP 	grating_S1_T5: phase = 0.5
20.5783 	EXP 	grating_S1_T5: phase = 0.0
20.5956 	EXP 	grating_S1_T5: phase = 0.0
20.6120 	EXP 	grating_S1_T5: phase = 0.0
20.6284 	EXP 	grating_S1_T5: phase = 0.5
20.6457 	EXP 	grating_S1_T5: phase = 0.5
20.6629 	EXP 	grating_S1_T5: phase = 0.5
20.6788 	EXP 	grating_S1_T5: phase = 0.5
20.6952 	EXP 	grating_S1_T5: phase = 0.0
20.7124 	EXP 	grating_S1_T5: phase = 0.0
20.7289 	EXP 	grating_S1_T5: phase = 0.0
20.7449 	EXP 	grating_S1_T5: phase = 0.0
20.7619 	EXP 	grating_S1_T5: phase = 0.5
20.7790 	EXP 	grating_S1_T5: phase = 0.5
20.7949 	EXP 	grating_S1_T5: phase = 0.5
20.8124 	EXP 	grating_S1_T5: phase = 0.5
20.8286 	EXP 	grating_S1_T5: phase = 0.0
20.8461 	EXP 	grating_S1_T5: phase = 0.0
20.8620 	EXP 	grating_S1_T5: phase = 0.0
20.8791 	EXP 	grating_S1_T5: phase = 0.5
20.8948 	EXP 	grating_S1_T5: phase = 0.5
20.9122 	EXP 	grating_S1_T5: phase = 0.5
20.9290 	EXP 	grating_S1_T5: phase = 0.5
20.9459 	EXP 	grating_S1_T5: phase = 0.0
20.9616 	EXP 	grating_S1_T5: phase = 0.0
20.9788 	EXP 	grating_S1_T5: phase = 0.0
20.9955 	EXP 	grating_S1_T5: phase = 0.0
21.0126 	EXP 	grating_S1_T5: phase = 0.5
21.0288 	EXP 	grating_S1_T5: phase = 0.5
21.0455 	EXP 	grating_S1_T5: phase = 0.5
21.0618 	EXP 	grating_S1_T5: phase = 0.5
21.0789 	EXP 	grating_S1_T5: phase = 0.0
21.0957 	EXP 	grating_S1_T5: phase = 0.0
21.1116 	EXP 	grating_S1_T5: phase = 0.0
21.1289 	EXP 	grating_S1_T5: phase = 0.5
21.1453 	EXP 	grating_S1_T5: phase = 0.5
21.1624 	EXP 	grating_S1_T5: phase = 0.5
21.1786 	EXP 	grating_S1_T5: phase = 0.5
21.1963 	EXP 	grating_S1_T5: phase = 0.0
21.2117 	EXP 	grating_S1_T5: phase = 0.0
21.2286 	EXP 	grating_S1_T5: phase = 0.0
21.2455 	EXP 	grating_S1_T5: phase = 0.0
21.2622 	EXP 	grating_S1_T5: phase = 0.5
21.2789 	EXP 	grating_S1_T5: phase = 0.5
21.2967 	EXP 	grating_S1_T5: phase = 0.5
21.3124 	EXP 	grating_S1_T5: phase = 0.0
21.3290 	EXP 	grating_S1_T5: phase = 0.0
21.3460 	EXP 	grating_S1_T5: phase = 0.0
21.3618 	EXP 	grating_S1_T5: phase = 0.0
21.3787 	EXP 	grating_S1_T5: phase = 0.5
21.3956 	EXP 	grating_S1_T5: phase = 0.5
21.4121 	EXP 	grating_S1_T5: phase = 0.5
21.4284 	EXP 	grating_S1_T5: phase = 0.5
21.4456 	EXP 	grating_S1_T5: phase = 0.0
21.4623 	EXP 	grating_S1_T5: phase = 0.0
21.4788 	EXP 	grating_S1_T5: phase = 0.0
21.4953 	EXP 	grating_S1_T5: phase = 0.0
21.5122 	EXP 	grating_S1_T5: phase = 0.5
21.5292 	EXP 	grating_S1_T5: phase = 0.5
21.5457 	EXP 	grating_S1_T5: phase = 0.5
21.5625 	EXP 	grating_S1_T5: phase = 0.0
21.5790 	EXP 	grating_S1_T5: phase = 0.0
21.5957 	EXP 	grating_S1_T5: phase = 0.0
21.6118 	EXP 	grating_S1_T5: phase = 0.0
21.6282 	EXP 	grating_S1_T5: phase = 0.5
21.6450 	EXP 	grating_S1_T5: phase = 0.5
21.6621 	EXP 	grating_S1_T5: phase = 0.5
21.6788 	EXP 	grating_S1_T5: phase = 0.5
21.6955 	EXP 	grating_S1_T5: phase = 0.0
21.7115 	EXP 	grating_S1_T5: phase = 0.0
21.7290 	EXP 	grating_S1_T5: phase = 0.0
21.7448 	EXP 	grating_S1_T5: phase = 0.0
21.7618 	EXP 	grating_S1_T5: phase = 0.5
21.7786 	EXP 	grating_S1_T5: phase = 0.5
21.7956 	EXP 	grating_S1_T5: phase = 0.5
21.8117 	EXP 	grating_S1_T5: phase = 0.5
21.8286 	EXP 	grating_S1_T5: phase = 0.0
21.8453 	EXP 	grating_S1_T5: phase = 0.0
21.8623 	EXP 	grating_S1_T5: phase = 0.0
21.8791 	EXP 	grating_S1_T5: phase = 0.5
21.8958 	EXP 	grating_S1_T5: phase = 0.5
