11.9898 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
14.0986 	EXP 	grating_S1_T5: phase = 0.5
14.1131 	EXP 	grating_S1_T5: phase = 0.5
14.1294 	EXP 	grating_S1_T5: phase = 0.5
14.1468 	EXP 	grating_S1_T5: phase = 0.5
14.1633 	EXP 	grating_S1_T5: phase = 0.5
14.1796 	EXP 	grating_S1_T5: phase = 0.5
14.1971 	EXP 	grating_S1_T5: phase = 0.5
14.2138 	EXP 	grating_S1_T5: phase = 0.5
14.2303 	EXP 	grating_S1_T5: phase = 0.5
14.2466 	EXP 	grating_S1_T5: phase = 0.5
14.2633 	EXP 	grating_S1_T5: phase = 0.5
14.2801 	EXP 	grating_S1_T5: phase = 0.5
14.2967 	EXP 	grating_S1_T5: phase = 0.5
14.3134 	EXP 	grating_S1_T5: phase = 0.5
14.3299 	EXP 	grating_S1_T5: phase = 0.5
14.3469 	EXP 	grating_S1_T5: phase = 0.5
14.3638 	EXP 	grating_S1_T5: phase = 0.5
14.3797 	EXP 	grating_S1_T5: phase = 0.5
14.3964 	EXP 	grating_S1_T5: phase = 0.5
14.4131 	EXP 	grating_S1_T5: phase = 0.5
14.4301 	EXP 	grating_S1_T5: phase = 0.5
14.4468 	EXP 	grating_S1_T5: phase = 0.0
14.4640 	EXP 	grating_S1_T5: phase = 0.0
14.4808 	EXP 	grating_S1_T5: phase = 0.0
14.4965 	EXP 	grating_S1_T5: phase = 0.0
14.5139 	EXP 	grating_S1_T5: phase = 0.0
14.5301 	EXP 	grating_S1_T5: phase = 0.0
14.5474 	EXP 	grating_S1_T5: phase = 0.0
14.5634 	EXP 	grating_S1_T5: phase = 0.0
14.5804 	EXP 	grating_S1_T5: phase = 0.0
14.5969 	EXP 	grating_S1_T5: phase = 0.0
14.6131 	EXP 	grating_S1_T5: phase = 0.0
14.6302 	EXP 	grating_S1_T5: phase = 0.0
14.6463 	EXP 	grating_S1_T5: phase = 0.0
14.6641 	EXP 	grating_S1_T5: phase = 0.0
14.6805 	EXP 	grating_S1_T5: phase = 0.0
14.6962 	EXP 	grating_S1_T5: phase = 0.0
14.7134 	EXP 	grating_S1_T5: phase = 0.0
14.7298 	EXP 	grating_S1_T5: phase = 0.0
14.7459 	EXP 	grating_S1_T5: phase = 0.0
14.7633 	EXP 	grating_S1_T5: phase = 0.0
14.7802 	EXP 	grating_S1_T5: phase = 0.0
14.7962 	EXP 	grating_S1_T5: phase = 0.0
14.8141 	EXP 	grating_S1_T5: phase = 0.0
14.8302 	EXP 	grating_S1_T5: phase = 0.0
14.8471 	EXP 	grating_S1_T5: phase = 0.0
14.8638 	EXP 	grating_S1_T5: phase = 0.0
14.8799 	EXP 	grating_S1_T5: phase = 0.0
14.8969 	EXP 	grating_S1_T5: phase = 0.0
14.9135 	EXP 	grating_S1_T5: phase = 0.0
14.9303 	EXP 	grating_S1_T5: phase = 0.0
14.9466 	EXP 	grating_S1_T5: phase = 0.5
14.9623 	EXP 	grating_S1_T5: phase = 0.5
14.9803 	EXP 	grating_S1_T5: phase = 0.5
14.9976 	EXP 	grating_S1_T5: phase = 0.5
15.0134 	EXP 	grating_S1_T5: phase = 0.5
15.0308 	EXP 	grating_S1_T5: phase = 0.5
15.0471 	EXP 	grating_S1_T5: phase = 0.5
15.0635 	EXP 	grating_S1_T5: phase = 0.5
15.0795 	EXP 	grating_S1_T5: phase = 0.5
15.0963 	EXP 	grating_S1_T5: phase = 0.5
15.1135 	EXP 	grating_S1_T5: phase = 0.5
15.1306 	EXP 	grating_S1_T5: phase = 0.5
15.1468 	EXP 	grating_S1_T5: phase = 0.5
15.1639 	EXP 	grating_S1_T5: phase = 0.5
15.1804 	EXP 	grating_S1_T5: phase = 0.5
15.1988 	EXP 	grating_S1_T5: phase = 0.5
15.2137 	EXP 	grating_S1_T5: phase = 0.5
15.2305 	EXP 	grating_S1_T5: phase = 0.5
15.2470 	EXP 	grating_S1_T5: phase = 0.5
15.2636 	EXP 	grating_S1_T5: phase = 0.5
15.2797 	EXP 	grating_S1_T5: phase = 0.5
15.2968 	EXP 	grating_S1_T5: phase = 0.5
15.3134 	EXP 	grating_S1_T5: phase = 0.5
15.3304 	EXP 	grating_S1_T5: phase = 0.5
15.3471 	EXP 	grating_S1_T5: phase = 0.5
15.3638 	EXP 	grating_S1_T5: phase = 0.5
15.3803 	EXP 	grating_S1_T5: phase = 0.5
15.3972 	EXP 	grating_S1_T5: phase = 0.5
15.4136 	EXP 	grating_S1_T5: phase = 0.5
15.4298 	EXP 	grating_S1_T5: phase = 0.5
15.4467 	EXP 	grating_S1_T5: phase = 0.0
15.4642 	EXP 	grating_S1_T5: phase = 0.0
15.4803 	EXP 	grating_S1_T5: phase = 0.0
15.4970 	EXP 	grating_S1_T5: phase = 0.0
15.5141 	EXP 	grating_S1_T5: phase = 0.5
15.5306 	EXP 	grating_S1_T5: phase = 0.5
15.5470 	EXP 	grating_S1_T5: phase = 0.5
15.5634 	EXP 	grating_S1_T5: phase = 0.5
15.5797 	EXP 	grating_S1_T5: phase = 0.0
15.5963 	EXP 	grating_S1_T5: phase = 0.0
15.6134 	EXP 	grating_S1_T5: phase = 0.0
15.6307 	EXP 	grating_S1_T5: phase = 0.0
15.6464 	EXP 	grating_S1_T5: phase = 0.5
15.6631 	EXP 	grating_S1_T5: phase = 0.5
15.6804 	EXP 	grating_S1_T5: phase = 0.5
15.6969 	EXP 	grating_S1_T5: phase = 0.0
15.7134 	EXP 	grating_S1_T5: phase = 0.0
15.7303 	EXP 	grating_S1_T5: phase = 0.0
15.7464 	EXP 	grating_S1_T5: phase = 0.0
15.7641 	EXP 	grating_S1_T5: phase = 0.5
15.7799 	EXP 	grating_S1_T5: phase = 0.5
15.7963 	EXP 	grating_S1_T5: phase = 0.5
15.8138 	EXP 	grating_S1_T5: phase = 0.5
15.8307 	EXP 	grating_S1_T5: phase = 0.0
15.8475 	EXP 	grating_S1_T5: phase = 0.0
15.8638 	EXP 	grating_S1_T5: phase = 0.0
15.8801 	EXP 	grating_S1_T5: phase = 0.0
15.8969 	EXP 	grating_S1_T5: phase = 0.5
15.9130 	EXP 	grating_S1_T5: phase = 0.5
15.9299 	EXP 	grating_S1_T5: phase = 0.5
15.9469 	EXP 	grating_S1_T5: phase = 0.0
15.9630 	EXP 	grating_S1_T5: phase = 0.0
15.9805 	EXP 	grating_S1_T5: phase = 0.0
15.9966 	EXP 	grating_S1_T5: phase = 0.0
16.0134 	EXP 	grating_S1_T5: phase = 0.5
16.0305 	EXP 	grating_S1_T5: phase = 0.5
16.0476 	EXP 	grating_S1_T5: phase = 0.5
16.0637 	EXP 	grating_S1_T5: phase = 0.5
16.0799 	EXP 	grating_S1_T5: phase = 0.0
16.0971 	EXP 	grating_S1_T5: phase = 0.0
16.1138 	EXP 	grating_S1_T5: phase = 0.0
16.1295 	EXP 	grating_S1_T5: phase = 0.0
16.1477 	EXP 	grating_S1_T5: phase = 0.5
16.1624 	EXP 	grating_S1_T5: phase = 0.5
16.1801 	EXP 	grating_S1_T5: phase = 0.5
16.1989 	EXP 	grating_S1_T5: phase = 0.0
16.2140 	EXP 	grating_S1_T5: phase = 0.0
16.2305 	EXP 	grating_S1_T5: phase = 0.0
16.2475 	EXP 	grating_S1_T5: phase = 0.0
16.2639 	EXP 	grating_S1_T5: phase = 0.5
16.2810 	EXP 	grating_S1_T5: phase = 0.5
16.2974 	EXP 	grating_S1_T5: phase = 0.5
16.3145 	EXP 	grating_S1_T5: phase = 0.5
16.3307 	EXP 	grating_S1_T5: phase = 0.0
16.3474 	EXP 	grating_S1_T5: phase = 0.0
16.3640 	EXP 	grating_S1_T5: phase = 0.0
16.3803 	EXP 	grating_S1_T5: phase = 0.0
16.3975 	EXP 	grating_S1_T5: phase = 0.5
16.4139 	EXP 	grating_S1_T5: phase = 0.5
16.4307 	EXP 	grating_S1_T5: phase = 0.5
16.4480 	EXP 	grating_S1_T5: phase = 0.0
16.4641 	EXP 	grating_S1_T5: phase = 0.0
16.4807 	EXP 	grating_S1_T5: phase = 0.0
16.4976 	EXP 	grating_S1_T5: phase = 0.0
16.5143 	EXP 	grating_S1_T5: phase = 0.5
16.5306 	EXP 	grating_S1_T5: phase = 0.5
16.5469 	EXP 	grating_S1_T5: phase = 0.5
16.5644 	EXP 	grating_S1_T5: phase = 0.5
16.5794 	EXP 	grating_S1_T5: phase = 0.0
16.5975 	EXP 	grating_S1_T5: phase = 0.0
16.6138 	EXP 	grating_S1_T5: phase = 0.0
16.6313 	EXP 	grating_S1_T5: phase = 0.0
16.6474 	EXP 	grating_S1_T5: phase = 0.5
16.6644 	EXP 	grating_S1_T5: phase = 0.5
16.6805 	EXP 	grating_S1_T5: phase = 0.5
16.6966 	EXP 	grating_S1_T5: phase = 0.0
16.7140 	EXP 	grating_S1_T5: phase = 0.0
16.7311 	EXP 	grating_S1_T5: phase = 0.0
16.7472 	EXP 	grating_S1_T5: phase = 0.0
16.7640 	EXP 	grating_S1_T5: phase = 0.5
16.7801 	EXP 	grating_S1_T5: phase = 0.5
16.7979 	EXP 	grating_S1_T5: phase = 0.5
16.8143 	EXP 	grating_S1_T5: phase = 0.5
16.8307 	EXP 	grating_S1_T5: phase = 0.0
16.8469 	EXP 	grating_S1_T5: phase = 0.0
16.8637 	EXP 	grating_S1_T5: phase = 0.0
16.8802 	EXP 	grating_S1_T5: phase = 0.0
16.8974 	EXP 	grating_S1_T5: phase = 0.5
16.9139 	EXP 	grating_S1_T5: phase = 0.5
16.9311 	EXP 	grating_S1_T5: phase = 0.5
16.9468 	EXP 	grating_S1_T5: phase = 0.0
16.9638 	EXP 	grating_S1_T5: phase = 0.0
16.9809 	EXP 	grating_S1_T5: phase = 0.0
16.9970 	EXP 	grating_S1_T5: phase = 0.0
17.0138 	EXP 	grating_S1_T5: phase = 0.5
17.0300 	EXP 	grating_S1_T5: phase = 0.5
17.0479 	EXP 	grating_S1_T5: phase = 0.5
17.0643 	EXP 	grating_S1_T5: phase = 0.5
17.0800 	EXP 	grating_S1_T5: phase = 0.0
17.0968 	EXP 	grating_S1_T5: phase = 0.0
17.1139 	EXP 	grating_S1_T5: phase = 0.0
17.1310 	EXP 	grating_S1_T5: phase = 0.0
17.1473 	EXP 	grating_S1_T5: phase = 0.5
17.1636 	EXP 	grating_S1_T5: phase = 0.5
17.1807 	EXP 	grating_S1_T5: phase = 0.5
17.1982 	EXP 	grating_S1_T5: phase = 0.0
17.2140 	EXP 	grating_S1_T5: phase = 0.0
17.2312 	EXP 	grating_S1_T5: phase = 0.0
17.2476 	EXP 	grating_S1_T5: phase = 0.0
17.2637 	EXP 	grating_S1_T5: phase = 0.5
17.2804 	EXP 	grating_S1_T5: phase = 0.5
17.2969 	EXP 	grating_S1_T5: phase = 0.5
17.3140 	EXP 	grating_S1_T5: phase = 0.5
17.3309 	EXP 	grating_S1_T5: phase = 0.0
17.3478 	EXP 	grating_S1_T5: phase = 0.0
17.3636 	EXP 	grating_S1_T5: phase = 0.0
17.3796 	EXP 	grating_S1_T5: phase = 0.0
17.3956 	EXP 	grating_S1_T5: phase = 0.5
17.4124 	EXP 	grating_S1_T5: phase = 0.5
17.4300 	EXP 	grating_S1_T5: phase = 0.5
17.7206 	EXP 	window1: mouseVisible = True
