targetSide	oriIncrement	correct
0	0.500	1
0	0.000	1
90	0.000	0
90	1.000	0
90	1.000	0
90	1.000	0
90	1.000	0
90	1.000	1
90	1.000	1
0	1.000	1
0	0.000	1
90	0.000	1
0	0.000	1
0	0.000	0
90	1.000	1
90	1.000	1
90	1.000	0
90	1.000	1
0	1.000	1
0	1.000	0
90	1.000	0
90	1.000	1
0	1.000	1
90	1.000	1
90	0.000	0
90	1.000	1
0	1.000	1
0	1.000	1
0	0.000	1
90	0.000	1
0	0.000	1
90	0.000	1
90	0.000	1
90	0.000	1
90	0.000	1
90	0.000	0
