37.3166 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [2560, 1440]. Using actual size
42.3571 	EXP 	grating: phase = 0.5
42.3571 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.3911 	EXP 	grating: phase = 0.5
42.3911 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.4239 	EXP 	grating: phase = 0.5
42.4239 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.4577 	EXP 	grating: phase = 0.5
42.4577 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.4912 	EXP 	grating: phase = 0.5
42.4912 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.5245 	EXP 	grating: phase = 0.5
42.5245 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.5577 	EXP 	grating: phase = 0.5
42.5577 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.5909 	EXP 	grating: phase = 0.5
42.5909 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.6240 	EXP 	grating: phase = 0.0
42.6240 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.6579 	EXP 	grating: phase = 0.0
42.6579 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.6906 	EXP 	grating: phase = 0.0
42.6906 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.7237 	EXP 	grating: phase = 0.0
42.7237 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.7578 	EXP 	grating: phase = 0.0
42.7578 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.7913 	EXP 	grating: phase = 0.0
42.7913 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.8244 	EXP 	grating: phase = 0.0
42.8244 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.8583 	EXP 	grating: phase = 0.0
42.8583 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.8909 	EXP 	grating: phase = 0.0
42.8909 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.9246 	EXP 	grating: phase = 0.0
42.9246 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.9578 	EXP 	grating: phase = 0.0
42.9578 	EXP 	grating: color = [0.001, 0.001, 0.001]
42.9913 	EXP 	grating: phase = 0.0
42.9913 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.0244 	EXP 	grating: phase = 0.0
43.0244 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.0581 	EXP 	grating: phase = 0.0
43.0581 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.0909 	EXP 	grating: phase = 0.0
43.0909 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.1249 	EXP 	grating: phase = 0.5
